 YYYY DOY   AU     ELAT   ELON
 1998 317  4.963  -1.28  358.32
 1998 318  4.963  -1.28  358.41
 1998 319  4.963  -1.28  358.50
 1998 320  4.963  -1.28  358.59
 1998 321  4.962  -1.28  358.68
 1998 322  4.962  -1.28  358.77
 1998 323  4.962  -1.28  358.86
 1998 324  4.962  -1.28  358.96
 1998 325  4.962  -1.28  359.05
 1998 326  4.962  -1.28  359.14
 1998 327  4.962  -1.28  359.23
 1998 328  4.962  -1.28  359.32
 1998 329  4.962  -1.28  359.41
 1998 330  4.961  -1.28  359.50
 1998 331  4.961  -1.28  359.59
 1998 332  4.961  -1.28  359.69
 1998 333  4.961  -1.28  359.78
 1998 334  4.961  -1.28  359.87
 1998 335  4.961  -1.28  359.96
 1998 336  4.961  -1.28  360.05
 1998 337  4.961  -1.28  360.14
 1998 338  4.961  -1.28    0.23
 1998 339  4.961  -1.28    0.33
 1998 340  4.960  -1.28    0.42
 1998 341  4.960  -1.29    0.51
 1998 342  4.960  -1.29    0.60
 1998 343  4.960  -1.29    0.69
 1998 344  4.960  -1.29    0.78
 1998 345  4.960  -1.29    0.87
 1998 346  4.960  -1.29    0.97
 1998 347  4.960  -1.29    1.06
 1998 348  4.960  -1.29    1.15
 1998 349  4.960  -1.29    1.24
 1998 350  4.960  -1.29    1.33
 1998 351  4.959  -1.29    1.42
 1998 352  4.959  -1.29    1.51
 1998 353  4.959  -1.29    1.61
 1998 354  4.959  -1.29    1.70
 1998 355  4.959  -1.29    1.79
 1998 356  4.959  -1.29    1.88
 1998 357  4.959  -1.29    1.97
 1998 358  4.959  -1.29    2.06
 1998 359  4.959  -1.29    2.15
 1998 360  4.959  -1.29    2.25
 1998 361  4.959  -1.29    2.34
 1998 362  4.959  -1.29    2.43
 1998 363  4.958  -1.29    2.52
 1998 364  4.958  -1.29    2.61
 1998 365  4.958  -1.29    2.70
